Entry Name,GLP1R_3PA_GLP1_1 MaxLFQ Intensity,GLP1R_3PA_GLP1_2 MaxLFQ Intensity,GLP1R_3PA_GLP1_3 MaxLFQ Intensity,GLP1R_3PA_GLP1_4 MaxLFQ Intensity,GLP1R_3PA_VEH_1 MaxLFQ Intensity,GLP1R_3PA_VEH_2 MaxLFQ Intensity,GLP1R_3PA_VEH_3 MaxLFQ Intensity,GLP1R_3PA_VEH_4 MaxLFQ Intensity,GLP1R_WT_GLP1_1 MaxLFQ Intensity,GLP1R_WT_GLP1_2 MaxLFQ Intensity,GLP1R_WT_GLP1_3 MaxLFQ Intensity,GLP1R_WT_GLP1_4 MaxLFQ Intensity,GLP1R_WT_VEH_1 MaxLFQ Intensity,GLP1R_WT_VEH_2 MaxLFQ Intensity,GLP1R_WT_VEH_3 MaxLFQ Intensity,GLP1R_WT_VEH_4 MaxLFQ Intensity,NEG_1 MaxLFQ Intensity
TBB5_RAT,1120050.8,1230161.6,1151694.2,1174463.9,1092730.4,1125074.8,1185697.6,1164707.2,1184863.8,1229344.2,1163790.8,1262472.9,1188396.5,1214217.8,1235814.1,1343817.9,768165.7
HBA_HUMAN,368549.75,272199.44,278036.1,248445.92,358228.25,228343.3,197744.52,251205.16,439077.25,334684.6,350318.28,339338.06,379144.25,353338.84,260280.12,323678.44,154088.88
LYPA1_RAT,29015.006,31132.363,32580.584,31106.62,26613.215,26152.932,25520.28,30242.732,32961.4,32390.727,33750.438,33956.473,32579.793,32629.018,28257.39,33304.08,22813.918
CDIPT_RAT,28265.887,29636.781,29245.305,24796.592,27318.965,28939.838,31439.693,25514.688,39239.15,45139.13,43893.18,44233.836,42091.695,39905.29,40134.61,41989.676,25965.217
RBM10_RAT,15207.299,15512.979,17142.184,12180.487,14978.134,13876.4795,17352.842,18532.25,19768.656,16050.422,17179.48,14760.667,17255.473,15065.374,18311.027,17371.502,15260.231
BHA15_RAT,9244.845,10885.688,5510.9053,9793.931,10562.232,10816.806,9464.802,12655.178,0.0,0.0,0.0,0.0,7906.923,4086.0037,9370.943,0.0,18566.955
PGRC1_RAT,85786.24,96242.875,94009.47,94715.79,82906.86,92236.67,99845.5,96705.05,118081.86,124446.35,130846.984,128602.34,118925.62,126846.33,130920.83,142080.94,73313.445
DUT_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24477.668,36476.3
AAKG1_RAT,28657.26,29384.28,30371.092,28329.48,27385.727,28125.807,28917.834,26943.342,25953.664,32663.18,33653.7,29469.62,29107.396,32603.291,27247.223,33523.85,23184.14
COX7C_RAT,0.0,0.0,0.0,0.0,0.0,19937.44,0.0,0.0,0.0,26961.805,0.0,0.0,27499.86,0.0,25029.303,0.0,5303.6416
VDAC2_RAT,115536.63,122170.05,110688.69,116457.89,123890.16,112110.39,125576.266,114170.37,141916.95,121418.125,147698.19,125805.875,124682.36,133934.83,141266.5,145301.97,90509.25
KAP1_RAT,30046.65,28943.85,26239.22,21756.102,0.0,27655.348,21214.877,32980.555,30204.145,44861.945,34391.32,42282.03,41350.17,35149.2,62248.855,44234.332,0.0
IF2G_RAT,119228.28,116735.63,120417.06,117542.484,126749.18,120368.23,120474.59,113563.2,108078.1,108957.95,104482.91,101064.08,113778.07,118483.38,105896.1,113098.35,152301.72
GNAQ_RAT,26462.072,24381.414,0.0,22207.602,22464.266,22824.965,26077.705,23536.018,25850.475,24646.482,23636.854,25559.121,20460.018,24628.375,25660.09,21987.432,16047.225
GFPT1_RAT,37018.926,40437.746,39467.48,41675.27,37053.777,39981.766,40299.113,39993.2,41301.402,45424.53,42112.047,49032.67,43022.63,39518.355,37915.688,39387.23,33615.258
HS90A_RAT,152970.88,125455.42,132380.3,132453.34,121440.87,128606.28,135793.97,118838.36,132865.33,139963.83,128729.805,157617.36,127799.914,129987.07,133013.4,133676.62,91505.31
RM40_RAT,70970.266,76145.03,75880.555,71179.58,73442.016,71132.42,68410.16,78482.65,64506.375,66860.8,70285.92,62722.797,71023.44,81651.25,75720.055,68772.23,81748.2
RL24_RAT,1076276.2,1179062.4,1090379.2,1110897.1,1120263.1,1004457.1,1090356.5,1081896.6,957317.8,951736.9,990557.56,973802.44,978173.8,929029.94,954039.4,901177.94,1003372.5
TEBP_RAT,24936.652,23177.426,14307.148,22427.018,20038.957,16821.516,21023.314,22121.84,24224.957,15711.326,19869.92,19255.346,24970.488,21771.262,22846.309,23464.748,32673.523
RL36A_RAT,32798.348,36354.2,32696.984,31050.834,46645.32,19292.902,35636.895,43223.793,27434.418,19274.31,29676.121,17698.479,33573.38,43528.78,49887.55,51553.777,33155.15
TBG1_RAT,25056.447,38732.707,23814.084,28094.271,18367.238,24061.45,17467.938,25860.059,28882.963,30614.72,28155.244,22036.5,29295.277,23755.422,25921.885,22805.82,25614.084
ELOC_RAT,90204.375,89307.3,98172.14,94933.64,89113.266,94060.445,93960.195,88948.6,122706.02,130788.11,131356.11,135162.89,119086.23,119413.09,126431.805,126869.25,73903.23
IMA5_RAT,11062.646,0.0,17748.299,16533.672,0.0,12948.147,16673.525,14891.462,18326.955,14349.549,0.0,17751.37,9389.374,16956.738,18584.502,0.0,15646.486
ARF2_RAT,530261.25,567287.9,502365.28,530451.94,467703.7,499800.97,498200.66,501571.2,569442.5,601234.75,554785.8,585348.7,548030.2,557681.94,547732.44,613779.56,456135.62
ARF5_RAT,274570.4,274517.1,312683.5,302173.88,273640.56,293168.22,300625.7,312322.34,328979.28,320652.84,358015.12,337158.03,334226.3,316180.34,332814.62,339372.94,260027.3
CPLX2_RAT,10113.837,14322.682,10878.172,11714.263,11208.466,12323.69,13250.088,12605.513,16293.126,17013.11,19181.598,14803.096,14669.857,18673.457,18788.902,17949.79,10043.901
AP2M1_RAT,13688.223,10744.595,12299.646,7882.217,13945.396,9208.1875,7913.821,0.0,10631.65,0.0,13253.304,0.0,10384.6,10293.143,10234.834,8693.819,14698.411
RL19_RAT,147901.45,192009.47,177429.25,163493.6,177838.7,179918.94,175753.55,175367.27,130280.99,147372.47,161128.5,152577.33,142107.95,146916.19,152283.78,161285.25,133782.94
H33_RAT,23031.28,0.0,0.0,4953.007,0.0,0.0,9025.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMXRL_RAT,458675.94,382753.03,382721.38,403163.44,384899.3,387754.94,499548.22,566909.0,403496.16,368450.53,382149.4,338487.8,410598.9,395741.25,446223.97,357230.53,445761.3
FIS1_RAT,26830.291,16695.248,21125.66,36539.16,15531.884,24095.03,18255.979,16845.633,24012.52,40269.375,19011.164,33117.047,23847.674,32546.55,27557.564,27059.947,11601.744
STIM1_RAT,14743.924,18336.758,15935.131,14587.748,15550.5205,15476.251,18454.213,14967.29,24083.795,19030.47,19243.207,22168.568,19208.242,18702.477,16854.69,18661.324,5267.8364
IR3IP_RAT,42190.62,43317.918,0.0,51494.484,39031.26,42300.71,45291.17,43764.336,39680.926,44500.543,43753.42,40680.605,43019.59,41651.81,36578.062,45330.89,31384.406
TBB2A_RAT,277138.62,272326.75,246345.31,235985.17,252598.36,253930.0,244118.14,252603.22,255315.22,313911.53,286209.62,315987.03,244324.95,283613.66,279629.2,310961.5,189359.58
ACTZ_RAT,71168.89,78025.3,74543.65,80936.89,72637.65,80320.695,72428.94,77343.8,90229.766,93945.93,92851.45,92783.33,96831.4,92225.12,92641.336,94494.234,66147.83
EFTU_RAT,100759.53,110623.14,107512.87,103533.02,100143.45,99267.836,107712.02,106503.59,107009.2,103726.26,106032.836,106076.9,113312.625,106056.28,112456.586,108814.875,105674.89
ARPC2_RAT,15907.696,11952.667,11919.92,12924.52,10096.982,11931.899,10002.656,10791.767,10487.215,6928.3203,7722.6396,12217.653,6800.611,7645.37,11042.976,8192.738,11594.469
MCAT_RAT,12046.821,17752.809,14756.456,11871.468,12010.467,14499.87,14992.634,14497.75,10720.271,13547.038,13971.553,11628.548,12860.778,15297.527,15138.306,21490.383,25012.191
THTM_RAT,26462.15,27610.607,28502.617,31716.762,25782.678,29558.213,24293.824,28773.96,30761.068,29517.012,30305.777,30973.264,27988.678,31402.232,32446.65,33317.168,25896.793
CAND1_RAT,67885.75,73685.76,69354.516,72290.7,64420.293,68477.73,69288.51,65565.75,73457.12,78647.62,73125.28,77430.72,70770.73,75059.586,72586.516,77452.695,64821.902
FAAH1_RAT,119993.87,119445.33,117373.17,120055.234,107914.94,122858.04,122277.91,112906.83,190583.22,196501.88,188045.06,200936.69,168499.14,170838.77,178438.48,180617.42,65109.48
LCAP_RAT,16625.164,15775.15,18493.672,19143.521,16551.46,15626.242,16435.305,16344.309,20839.088,18497.744,16603.373,21397.027,17685.01,17439.533,16545.393,21314.402,7728.9844
KC1A_RAT,19330.281,7200.016,12672.393,20519.244,19093.057,14803.356,17603.043,11454.079,15154.107,23690.172,14827.719,11776.109,11521.949,13757.387,13497.57,16589.758,23320.611
NRCAM_RAT,0.0,0.0,7907.132,19369.738,0.0,0.0,0.0,0.0,0.0,16067.249,39597.543,52865.02,41651.965,72795.48,27564.51,37675.887,0.0
GRK6_RAT,11937.68,9866.625,13555.949,11305.456,10152.168,12047.915,0.0,0.0,10437.069,12418.211,10962.982,9806.058,10786.955,9134.676,0.0,7716.174,13673.945
LEG9_RAT,42811.95,41408.39,43825.85,43992.543,44788.727,49917.234,48554.027,50695.66,35869.062,37404.168,42852.51,37774.6,46354.3,45114.21,44450.42,48277.555,38113.17
MUC13_RAT,14738.133,15081.173,13800.1,16262.51,14819.539,15019.422,15807.924,13212.885,12578.993,16813.219,13986.655,0.0,13530.726,14259.152,15737.876,13779.164,19599.596
PTBP1_RAT,190181.7,112168.8,113061.76,118674.34,125147.72,127325.09,118032.836,117279.92,172182.1,107371.445,118223.15,113503.91,112953.87,107991.83,114117.71,119200.58,108062.086
MECP2_RAT,25777.121,11181.275,15417.869,17569.361,16074.735,15886.471,16486.363,17051.25,20900.164,0.0,0.0,12784.96,15981.014,10625.751,3268.2617,11951.061,25461.719
H2B1_RAT,1834050.1,556654.6,502405.97,748097.8,809079.5,796146.7,851166.6,973434.75,2091437.5,507222.16,692841.56,482027.88,621023.9,635566.9,755762.56,828425.3,904252.25
UCHL1_RAT,146084.66,143308.25,135371.39,142553.16,136630.25,157158.86,137817.19,148211.23,127747.16,114329.87,132979.42,123722.805,130919.85,140691.66,148953.84,147267.89,135546.23
SP1_RAT,57033.74,25451.076,26603.838,23624.291,21809.697,25704.88,18467.602,35944.297,30654.092,54989.258,24444.908,22282.295,27621.773,49177.234,38629.82,21159.424,37144.723
T2FB_RAT,18590.441,20937.021,14406.442,18568.191,24967.973,22847.451,19347.29,17221.242,18306.275,15564.342,17583.762,15971.937,18212.049,19061.299,14417.271,25482.932,30095.094
AMPD2_RAT,26188.54,34995.555,29014.516,28187.2,30605.041,26462.705,26609.834,24377.582,33162.92,29394.996,30279.6,28155.049,28192.688,29762.02,31439.094,26722.242,33717.402
SV2A_RAT,20179.348,23217.047,20464.473,19372.219,20894.146,21988.748,21533.627,21788.04,22747.854,24258.941,19351.18,27592.469,24644.65,24456.303,23620.379,24598.045,9551.004
H2AY_RAT,197772.9,37484.773,27825.602,51905.113,80625.74,65085.08,62616.13,82403.414,215159.1,29764.713,55205.258,60333.004,31991.633,40431.64,50307.79,69058.03,34055.55
CDK5_RAT,37129.176,37870.816,35432.25,37483.805,35373.17,31356.34,35395.96,38028.293,30069.988,45850.824,42214.492,36648.83,39802.016,43120.574,46022.1,37460.855,28578.246
MPPB_RAT,17639.678,19148.725,17065.248,18658.238,20067.113,17072.986,18411.426,21025.695,17826.84,17677.137,12761.628,19692.07,17101.51,14589.345,20004.594,10443.16,11888.768
GEPH_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11321.881,8809.893,0.0,9349.447,0.0
MUG1_RAT,555540.5,578400.4,586457.44,567792.9,574924.44,554203.6,553994.94,553576.0,575768.2,551009.3,526229.6,509316.0,574127.06,566404.1,518509.88,531981.0,658335.4
SYVC_RAT,79644.78,82229.86,84607.1,82739.17,77555.01,78396.85,78217.33,76214.086,83855.734,83925.73,82278.87,86667.73,80502.58,79618.98,81435.39,80112.766,73334.27
SSRP1_RAT,123798.555,106145.23,101924.85,102806.62,130701.69,134039.27,98502.445,79374.18,132748.38,143361.23,145739.0,143174.86,159563.38,138906.28,91165.93,135044.67,193716.66
MYO1B_RAT,53676.816,44223.098,46044.008,50326.934,42466.445,44271.438,43856.55,44845.914,48077.504,42305.82,43980.926,41563.47,41733.88,40530.156,50504.48,39012.582,46404.582
BASP1_RAT,17370.393,20178.154,16627.014,19694.186,9515.722,19961.666,18045.535,15633.34,11775.704,12481.75,7874.348,15076.834,9018.681,10146.642,11759.484,14605.645,11946.168
L10K_RAT,37093.46,33803.324,32812.004,36117.707,31733.281,29330.418,37886.355,31684.219,33815.297,29398.475,36852.645,31333.754,28674.94,33663.668,31432.586,28314.229,36044.914
TENR_RAT,1401480.9,1536247.1,1214761.5,1269948.8,1547782.6,948626.56,1388503.4,1293526.2,1306188.8,849208.25,1331860.4,814969.1,1058230.4,1536503.9,1906982.5,1622821.4,302404.38
ADT1_RAT,1010888.25,1087422.8,1040906.75,1015671.2,1179405.2,1005702.56,1144411.4,1157177.1,1080174.9,1005791.7,1145255.5,963911.25,1210337.5,1297447.8,1376119.8,1553760.4,1263591.0
KC1D_RAT,37719.777,38552.83,40123.305,43108.566,33069.76,36498.605,36846.14,35094.938,44728.016,34186.984,28065.55,35643.19,33790.465,25034.076,32339.213,31858.52,47124.945
ATPO_RAT,236904.25,245839.14,245968.81,264243.56,293407.8,251358.77,268476.6,297371.53,261961.22,260938.97,269597.97,254673.78,293722.6,297578.0,367654.97,310324.56,474878.28
IF5_RAT,56093.395,52795.9,59087.02,56486.31,58835.65,58711.81,55253.855,59877.71,52991.8,57476.504,53903.348,53558.93,57317.543,54106.645,49483.35,55715.977,43278.066
DREB_RAT,45390.21,24971.768,24843.916,33183.707,23739.041,25226.166,23371.564,21689.664,28707.094,22511.625,23431.578,18361.793,23642.154,26060.055,24204.3,19159.047,21882.818
EFGM_RAT,44842.29,45315.62,41743.61,42075.45,42143.438,39718.926,42841.387,42179.273,42437.36,36943.027,37945.613,39249.406,32909.4,36956.74,36197.902,36612.32,34094.566
SSRD_RAT,46073.152,52716.79,50073.75,53314.43,47186.875,52996.69,53306.5,49694.617,48306.11,51912.43,52848.457,52866.992,51386.98,56746.715,56084.043,63764.562,38882.58
SSRG_RAT,41511.594,53518.81,63012.574,61287.51,50989.09,45569.418,38335.805,52438.48,102210.9,85444.21,53754.0,0.0,46504.62,66321.14,42853.613,47195.55,41022.06
CAP1_RAT,53486.246,43779.484,46515.906,46629.08,36723.402,50875.42,50145.73,41254.44,39100.02,48897.56,41244.594,60462.08,41595.414,44865.18,48472.68,42626.92,38766.633
STX5_RAT,26193.951,32578.438,27089.404,30815.275,27950.191,27516.725,37177.508,28058.922,33550.31,30768.87,30791.502,34163.863,34711.855,25732.475,32413.008,31037.537,15111.511
ADT2_RAT,636926.3,707356.1,660357.3,644229.8,721334.9,596365.5,645110.5,659042.06,701024.44,624027.6,655326.75,599407.5,731930.06,708684.6,694174.75,818412.6,905577.4
SRSF5_RAT,162028.39,160625.2,164878.66,159723.48,169919.23,164597.73,165198.4,165368.58,140540.45,154543.83,163719.19,151129.44,174730.4,174265.06,175574.11,167045.89,237895.16
CGT_RAT,23896.584,24585.16,26303.814,24996.488,24968.773,24775.535,22372.312,22638.49,26898.61,31516.922,32551.516,24235.965,27431.553,28183.596,30047.828,34561.656,17031.621
GDPD1_RAT,0.0,0.0,0.0,0.0,14758.791,17585.85,0.0,0.0,29718.404,20944.625,24505.76,20345.463,20839.012,23522.541,20634.967,22611.479,0.0
GALT1_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17488.578,16801.33,0.0,0.0,0.0,0.0,0.0
K2C8_RAT,82957.19,85295.086,89124.305,87767.76,87671.125,89213.29,86847.1,81649.31,83351.555,82127.56,83621.945,86294.484,86211.93,83868.85,89040.234,81280.41,172621.0
SELT_RAT,29024.492,31947.127,22835.791,23577.402,25085.648,26886.92,29296.125,29089.242,28758.422,28983.07,31862.744,30512.646,31612.531,29999.299,36899.758,34107.785,12241.894
PCAT1_RAT,21936.414,25434.79,24530.672,22223.646,23539.447,22552.453,24836.521,21884.41,28924.004,33646.33,31256.021,31008.303,28399.346,29313.922,31265.947,32353.133,20812.629
EIF3A_RAT,49106.2,54116.58,51559.2,53391.62,50560.25,54514.4,52033.76,53386.332,56584.06,60600.76,55698.15,60618.46,61487.355,60589.87,58531.426,64391.79,58659.043
DNM3A_RAT,47316.133,15532.599,11206.511,16083.437,19960.346,14238.872,23682.658,27090.402,41172.86,11928.163,12897.915,18674.256,13249.217,10800.13,19204.244,16106.47,11688.3955
NOP16_RAT,66092.66,71532.37,72284.61,71078.36,70077.6,67582.39,75801.85,80948.57,57486.406,59642.133,62296.883,56024.098,65392.86,66403.37,69826.34,60989.703,79058.92
RBM8A_RAT,25697.295,17297.426,16488.025,18600.934,15715.386,22878.434,21355.414,19841.367,22955.113,18246.242,17350.916,16136.283,18030.97,18415.742,20385.178,18237.857,7735.207
